custAge,profession,marital,schooling,housing,loan,contact,month,day_of_week,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pastEmail,responded,profit
40,admin.,married,university.degree,yes,yes,cellular,jul,wed,1,0,1.4,93.918,-42.7,4.962,5228.1,0,no,0
33,blue-collar,divorced,basic.9y,no,yes,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1,0,no,0
52,blue-collar,married,basic.9y,yes,yes,cellular,jul,thu,1,0,1.4,93.918,-42.7,4.968,5228.1,0,no,0
38,entrepreneur,married,basic.4y,yes,no,cellular,may,tue,1,1,-1.8,92.893,-46.2,1.344,5099.1,1,no,0
40,self-employed,married,university.degree,no,no,cellular,nov,tue,1,1,-0.1,93.2,-42,4.153,5195.8,2,no,0
54,admin.,married,university.degree,yes,no,cellular,aug,fri,1,0,1.4,93.444,-36.1,4.964,5228.1,0,no,0
24,services,single,high.school,yes,no,cellular,may,mon,3,0,-1.8,92.893,-46.2,1.299,5099.1,0,no,0
75,retired,married,high.school,yes,no,cellular,apr,thu,2,0,-1.8,93.749,-34.6,0.64,5008.7,0,no,0
33,services,married,high.school,no,no,telephone,jun,fri,3,0,1.4,94.465,-41.8,4.967,5228.1,0,no,0
53,admin.,married,university.degree,yes,no,cellular,aug,mon,3,0,1.4,93.444,-36.1,4.965,5228.1,0,no,0
24,admin.,single,high.school,yes,no,cellular,jul,thu,2,0,1.4,93.918,-42.7,4.96,5228.1,0,no,0
30,technician,married,university.degree,no,no,telephone,may,wed,3,0,1.1,93.994,-36.4,4.856,5191,0,no,0
58,management,married,university.degree,yes,no,cellular,nov,thu,1,0,-1.1,94.767,-50.8,1.041,4963.6,0,no,0
31,management,divorced,high.school,no,yes,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191,0,no,0
49,management,married,basic.9y,yes,yes,cellular,nov,tue,1,0,-0.1,93.2,-42,4.153,5195.8,0,no,0
31,technician,single,university.degree,yes,no,cellular,jul,mon,4,0,1.4,93.918,-42.7,4.962,5228.1,0,no,0
46,housemaid,married,basic.9y,no,no,telephone,may,tue,2,0,1.1,93.994,-36.4,4.856,5191,0,no,0
36,admin.,married,high.school,no,no,telephone,may,tue,1,0,1.1,93.994,-36.4,4.856,5191,0,no,0
41,technician,married,basic.9y,no,no,telephone,may,wed,1,0,1.1,93.994,-36.4,4.859,5191,0,no,0
42,services,married,high.school,yes,no,telephone,jun,thu,1,0,1.4,94.465,-41.8,4.961,5228.1,0,no,0
49,admin.,divorced,university.degree,no,no,cellular,may,mon,3,1,-1.8,92.893,-46.2,1.299,5099.1,2,no,0
51,management,married,high.school,no,no,cellular,aug,wed,3,0,1.4,93.444,-36.1,4.964,5228.1,0,no,0
44,self-employed,married,university.degree,no,no,cellular,aug,thu,4,0,1.4,93.444,-36.1,4.968,5228.1,0,no,0
32,services,married,high.school,yes,no,cellular,may,fri,1,0,-1.8,92.893,-46.2,1.313,5099.1,0,no,0
71,retired,divorced,basic.4y,no,no,cellular,apr,thu,1,1,-1.8,93.075,-47.1,1.365,5099.1,0,no,0
27,admin.,single,university.degree,yes,no,telephone,jul,fri,1,0,-1.7,94.215,-40.3,0.861,4991.6,0,no,0
25,management,single,basic.4y,no,no,telephone,may,tue,4,0,1.1,93.994,-36.4,4.856,5191,0,no,0
26,blue-collar,single,basic.9y,yes,no,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1,0,no,0
29,services,single,high.school,yes,no,cellular,nov,fri,1,0,-0.1,93.2,-42,4.021,5195.8,0,no,0
44,technician,married,professional.course,yes,no,telephone,jul,thu,2,0,1.4,93.918,-42.7,4.966,5228.1,0,no,0
52,entrepreneur,married,basic.4y,yes,no,telephone,jun,mon,2,0,1.4,94.465,-41.8,4.96,5228.1,0,no,0
59,retired,married,basic.4y,yes,no,cellular,aug,fri,3,0,1.4,93.444,-36.1,4.963,5228.1,0,no,0
56,services,married,high.school,yes,no,telephone,may,fri,2,0,1.1,93.994,-36.4,4.855,5191,0,no,0
30,admin.,single,university.degree,no,no,cellular,aug,mon,2,0,1.4,93.444,-36.1,4.965,5228.1,0,no,0
53,technician,married,professional.course,yes,no,cellular,apr,thu,1,0,-1.8,93.075,-47.1,1.365,5099.1,0,no,0
52,services,married,high.school,no,no,telephone,may,wed,3,0,1.1,93.994,-36.4,4.858,5191,0,no,0
22,student,single,high.school,no,no,cellular,may,fri,1,0,-1.8,92.893,-46.2,1.313,5099.1,0,no,0
43,management,married,high.school,no,yes,telephone,jul,fri,1,0,1.4,93.918,-42.7,4.959,5228.1,0,no,0
30,admin.,married,university.degree,yes,yes,cellular,aug,mon,9,0,1.4,93.444,-36.1,4.963,5228.1,0,no,0
39,management,single,university.degree,no,no,telephone,may,fri,1,0,1.1,93.994,-36.4,4.855,5191,0,no,0
37,blue-collar,married,high.school,no,no,cellular,apr,mon,2,2,-1.8,93.075,-47.1,1.405,5099.1,8,no,0
37,blue-collar,married,basic.4y,no,yes,cellular,may,fri,1,0,-1.8,92.893,-46.2,1.313,5099.1,0,no,0
40,unemployed,divorced,university.degree,yes,no,cellular,jul,wed,1,0,1.4,93.918,-42.7,4.963,5228.1,0,no,0
50,blue-collar,married,basic.4y,no,no,cellular,jun,tue,4,1,-1.7,94.055,-39.8,0.761,4991.6,1,no,0
35,admin.,married,high.school,yes,no,cellular,may,mon,3,0,-1.8,92.893,-46.2,1.354,5099.1,0,no,0
53,management,married,basic.4y,yes,yes,telephone,jul,tue,6,0,-2.9,92.469,-33.6,0.937,5076.2,0,no,0
44,services,divorced,high.school,yes,yes,telephone,jul,mon,1,0,1.4,93.918,-42.7,4.962,5228.1,0,no,0
30,technician,single,professional.course,no,no,telephone,may,tue,3,0,1.1,93.994,-36.4,4.857,5191,0,no,0
37,blue-collar,single,basic.4y,no,yes,telephone,jun,fri,11,0,1.4,94.465,-41.8,4.959,5228.1,0,no,0
46,blue-collar,married,basic.4y,yes,no,telephone,may,fri,2,0,1.1,93.994,-36.4,4.864,5191,0,no,0
44,blue-collar,divorced,basic.6y,no,no,telephone,may,mon,1,0,1.1,93.994,-36.4,4.858,5191,0,no,0
33,admin.,divorced,high.school,no,yes,cellular,jul,thu,3,0,1.4,93.918,-42.7,4.968,5228.1,0,no,0
30,admin.,married,high.school,yes,no,cellular,nov,tue,1,1,-0.1,93.2,-42,4.153,5195.8,2,no,0
40,management,married,university.degree,yes,no,cellular,may,fri,7,0,-1.8,92.893,-46.2,1.259,5099.1,0,no,0
44,blue-collar,single,basic.9y,yes,no,telephone,jun,tue,1,0,1.4,94.465,-41.8,4.864,5228.1,0,no,0
46,technician,divorced,basic.4y,yes,no,cellular,nov,tue,2,0,-0.1,93.2,-42,4.153,5195.8,0,no,0
34,admin.,single,basic.9y,no,no,telephone,may,fri,4,0,1.1,93.994,-36.4,4.864,5191,0,no,0
28,entrepreneur,married,basic.9y,yes,yes,telephone,jul,tue,3,0,1.4,93.918,-42.7,4.962,5228.1,0,no,0
35,technician,married,university.degree,no,no,cellular,jul,fri,1,0,1.4,93.918,-42.7,4.957,5228.1,0,no,0
71,retired,married,high.school,no,no,cellular,aug,thu,1,0,-2.9,92.201,-31.4,0.829,5076.2,0,no,0
49,blue-collar,married,basic.4y,yes,no,cellular,jul,wed,1,0,1.4,93.918,-42.7,4.962,5228.1,0,no,0
34,entrepreneur,single,professional.course,yes,no,telephone,jun,mon,8,0,1.4,94.465,-41.8,4.96,5228.1,0,no,0
48,entrepreneur,single,university.degree,yes,no,cellular,may,fri,2,0,-1.8,92.893,-46.2,1.25,5099.1,0,no,0
51,admin.,married,basic.9y,no,no,cellular,aug,tue,2,0,1.4,93.444,-36.1,4.965,5228.1,0,no,0
48,admin.,single,university.degree,yes,no,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8,0,no,0
50,technician,married,university.degree,yes,no,cellular,nov,fri,2,0,-0.1,93.2,-42,4.021,5195.8,0,no,0
26,blue-collar,single,high.school,no,no,telephone,jun,mon,2,0,1.4,94.465,-41.8,4.961,5228.1,0,no,0
31,technician,married,professional.course,no,no,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191,0,no,0
37,services,single,high.school,yes,no,telephone,may,tue,9,0,1.1,93.994,-36.4,4.856,5191,0,no,0
47,admin.,married,high.school,yes,no,cellular,jul,mon,8,0,1.4,93.918,-42.7,4.962,5228.1,0,no,0
30,admin.,single,university.degree,no,yes,cellular,aug,wed,2,0,1.4,93.444,-36.1,4.964,5228.1,0,no,0
32,admin.,married,university.degree,yes,yes,cellular,oct,wed,1,0,-3.4,92.431,-26.9,0.74,5017.5,0,no,0
32,admin.,single,university.degree,no,no,cellular,aug,tue,3,0,1.4,93.444,-36.1,4.963,5228.1,0,no,0
38,technician,single,high.school,yes,yes,cellular,may,thu,1,0,-1.8,92.893,-46.2,1.327,5099.1,0,no,0
42,housemaid,married,basic.9y,yes,no,cellular,may,thu,3,0,-1.8,92.893,-46.2,1.27,5099.1,0,no,0
34,technician,married,professional.course,yes,no,cellular,aug,fri,1,0,1.4,93.444,-36.1,4.963,5228.1,0,no,0
28,admin.,married,high.school,yes,no,cellular,nov,wed,1,0,-3.4,92.649,-30.1,0.719,5017.5,0,no,0
28,blue-collar,married,basic.4y,no,no,cellular,may,mon,2,0,-1.8,92.893,-46.2,1.299,5099.1,0,no,0
41,services,married,basic.6y,yes,no,cellular,may,tue,2,0,-1.8,92.893,-46.2,1.344,5099.1,0,no,0
24,student,single,high.school,yes,yes,telephone,may,mon,7,0,1.1,93.994,-36.4,4.859,5191,0,no,0
34,blue-collar,married,basic.9y,no,no,telephone,jun,tue,7,0,1.4,94.465,-41.8,4.864,5228.1,0,no,0
39,admin.,single,university.degree,yes,no,telephone,may,fri,1,0,1.1,93.994,-36.4,4.856,5191,0,no,0
52,admin.,married,high.school,yes,yes,cellular,may,fri,2,1,-1.8,92.893,-46.2,1.313,5099.1,1,no,0
33,blue-collar,single,professional.course,no,no,cellular,may,tue,6,0,-1.8,92.893,-46.2,1.291,5099.1,0,no,0
34,blue-collar,married,basic.6y,no,no,telephone,jun,mon,1,0,1.4,94.465,-41.8,4.961,5228.1,0,no,0
36,blue-collar,married,basic.6y,no,no,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8,0,no,0
37,blue-collar,married,basic.9y,yes,no,cellular,may,wed,1,0,-1.8,92.893,-46.2,1.334,5099.1,0,no,0
57,management,divorced,university.degree,no,no,telephone,may,mon,2,0,1.1,93.994,-36.4,4.857,5191,0,no,0
52,services,married,basic.4y,yes,no,cellular,jul,fri,3,0,1.4,93.918,-42.7,4.963,5228.1,0,no,0
40,blue-collar,married,basic.4y,yes,no,cellular,jul,wed,4,0,1.4,93.918,-42.7,4.962,5228.1,0,no,0
50,management,married,university.degree,no,no,cellular,aug,fri,2,0,1.4,93.444,-36.1,4.963,5228.1,0,no,0
31,entrepreneur,single,basic.9y,no,no,telephone,may,fri,7,0,1.1,93.994,-36.4,4.857,5191,0,no,0
31,housemaid,married,high.school,yes,no,cellular,jul,mon,8,0,1.4,93.918,-42.7,4.962,5228.1,0,no,0
53,services,married,basic.9y,yes,no,cellular,aug,mon,1,0,1.4,93.444,-36.1,4.97,5228.1,0,no,0
34,admin.,married,university.degree,no,no,telephone,jun,mon,1,0,1.4,94.465,-41.8,4.96,5228.1,0,no,0
32,blue-collar,married,basic.9y,no,no,telephone,may,wed,2,0,1.1,93.994,-36.4,4.857,5191,0,no,0
33,unemployed,single,university.degree,no,no,cellular,nov,thu,2,0,-0.1,93.2,-42,4.076,5195.8,0,no,0
48,blue-collar,married,basic.9y,no,no,cellular,aug,mon,2,0,1.4,93.444,-36.1,4.968,5228.1,0,no,0
36,housemaid,divorced,basic.4y,no,no,cellular,nov,tue,1,0,-0.1,93.2,-42,4.153,5195.8,0,no,0
51,blue-collar,divorced,basic.9y,yes,no,cellular,may,wed,4,1,-1.8,92.893,-46.2,1.281,5099.1,3,no,0
30,blue-collar,married,basic.6y,no,yes,cellular,may,thu,6,1,-1.8,92.893,-46.2,1.266,5099.1,4,no,0
39,admin.,single,high.school,no,no,telephone,jun,thu,4,0,1.4,94.465,-41.8,4.958,5228.1,0,no,0
50,management,married,university.degree,no,no,cellular,aug,mon,2,0,1.4,93.444,-36.1,4.965,5228.1,0,no,0
32,admin.,married,high.school,yes,no,telephone,nov,thu,1,0,-0.1,93.2,-42,4.076,5195.8,0,no,0
60,admin.,divorced,high.school,yes,no,cellular,may,fri,1,0,-1.8,92.893,-46.2,1.25,5099.1,0,no,0
33,management,married,university.degree,no,yes,telephone,may,thu,1,0,1.1,93.994,-36.4,4.855,5191,0,no,0
28,admin.,single,high.school,yes,no,cellular,jul,fri,5,0,1.4,93.918,-42.7,4.957,5228.1,0,no,0
39,management,single,basic.9y,yes,no,cellular,nov,mon,3,0,-0.1,93.2,-42,4.191,5195.8,0,no,0
56,technician,single,professional.course,yes,no,cellular,may,mon,3,1,-1.8,92.893,-46.2,1.244,5099.1,1,no,0
29,technician,married,professional.course,no,no,cellular,jul,wed,2,0,1.4,93.918,-42.7,4.962,5228.1,0,no,0
41,technician,single,basic.9y,no,no,telephone,jun,mon,2,0,1.4,94.465,-41.8,4.865,5228.1,0,no,0
48,management,married,university.degree,yes,no,cellular,aug,tue,1,0,-2.9,92.201,-31.4,0.884,5076.2,0,no,0
32,unemployed,single,basic.9y,no,no,cellular,may,thu,1,1,-1.8,92.893,-46.2,1.327,5099.1,2,no,0
28,services,married,high.school,no,no,cellular,jul,wed,1,0,1.4,93.918,-42.7,4.957,5228.1,0,no,0
27,admin.,single,university.degree,yes,no,cellular,aug,wed,1,0,-2.9,92.201,-31.4,0.883,5076.2,0,no,0
42,technician,married,professional.course,yes,no,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1,0,no,0
33,self-employed,single,university.degree,yes,no,cellular,nov,tue,4,0,-0.1,93.2,-42,4.153,5195.8,0,no,0
33,technician,married,professional.course,yes,no,cellular,aug,mon,2,0,1.4,93.444,-36.1,4.965,5228.1,0,no,0
35,services,single,high.school,yes,no,cellular,jul,tue,1,0,1.4,93.918,-42.7,4.961,5228.1,0,no,0
49,blue-collar,married,high.school,no,no,cellular,aug,thu,1,0,1.4,93.444,-36.1,4.964,5228.1,0,no,0
35,blue-collar,married,basic.6y,yes,yes,telephone,jun,mon,1,0,1.4,94.465,-41.8,4.865,5228.1,0,no,0
50,unemployed,married,high.school,no,no,cellular,nov,tue,1,1,-0.1,93.2,-42,4.153,5195.8,3,no,0
33,admin.,married,high.school,yes,no,telephone,may,tue,2,0,1.1,93.994,-36.4,4.856,5191,0,no,0
33,management,married,university.degree,yes,no,cellular,aug,wed,3,0,1.4,93.444,-36.1,4.964,5228.1,0,no,0
54,housemaid,married,basic.4y,no,no,cellular,jul,wed,1,0,1.4,93.918,-42.7,4.962,5228.1,0,no,0
32,admin.,single,university.degree,no,no,cellular,apr,thu,2,0,-1.8,93.075,-47.1,1.41,5099.1,0,no,0
25,admin.,single,high.school,yes,no,telephone,jun,mon,3,0,1.4,94.465,-41.8,4.962,5228.1,0,no,0
29,blue-collar,single,basic.9y,yes,no,cellular,jul,tue,1,0,1.4,93.918,-42.7,4.961,5228.1,0,no,0
42,services,married,high.school,no,yes,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191,0,no,0
33,entrepreneur,single,university.degree,yes,no,cellular,nov,tue,1,1,-0.1,93.2,-42,4.153,5195.8,1,no,0
27,admin.,single,university.degree,no,no,telephone,jun,fri,2,0,1.4,94.465,-41.8,4.959,5228.1,0,no,0
48,technician,married,professional.course,yes,no,telephone,jun,mon,2,0,1.4,94.465,-41.8,4.961,5228.1,0,no,0
38,admin.,divorced,professional.course,yes,no,cellular,apr,thu,1,1,-1.8,93.075,-47.1,1.483,5099.1,3,no,0
31,unemployed,single,basic.9y,yes,no,cellular,may,tue,9,0,-1.8,92.893,-46.2,1.344,5099.1,0,no,0
36,admin.,married,university.degree,yes,yes,telephone,may,mon,7,0,1.1,93.994,-36.4,4.857,5191,0,no,0
58,services,married,high.school,no,no,cellular,mar,mon,1,2,-1.8,93.369,-34.8,0.635,5008.7,2,no,0
35,admin.,single,university.degree,yes,no,telephone,jun,fri,1,0,1.4,94.465,-41.8,4.967,5228.1,0,no,0
27,admin.,single,university.degree,no,no,cellular,mar,tue,1,0,-1.8,93.369,-34.8,0.655,5008.7,0,no,0
38,admin.,single,high.school,yes,yes,cellular,may,thu,7,1,-1.8,92.893,-46.2,1.266,5099.1,2,no,0
51,services,married,high.school,yes,no,telephone,jun,fri,5,0,1.4,94.465,-41.8,4.947,5228.1,0,no,0
30,blue-collar,married,basic.4y,yes,no,telephone,may,wed,2,0,1.1,93.994,-36.4,4.858,5191,0,no,0
32,admin.,married,university.degree,no,no,cellular,may,thu,1,0,-1.8,92.893,-46.2,1.327,5099.1,0,no,0
42,blue-collar,married,basic.4y,yes,no,cellular,may,wed,1,1,-1.8,92.893,-46.2,1.281,5099.1,0,no,0
36,admin.,married,university.degree,yes,no,cellular,jul,wed,3,0,1.4,93.918,-42.7,4.962,5228.1,0,no,0
46,blue-collar,married,basic.4y,yes,no,cellular,aug,tue,3,0,1.4,93.444,-36.1,4.966,5228.1,0,no,0
33,admin.,single,high.school,yes,no,cellular,aug,thu,2,0,1.4,93.444,-36.1,4.964,5228.1,0,no,0
42,technician,married,professional.course,no,no,cellular,may,wed,2,0,-1.8,92.893,-46.2,1.281,5099.1,0,no,0
32,management,married,university.degree,yes,yes,cellular,jul,tue,1,0,1.4,93.918,-42.7,4.962,5228.1,0,no,0
38,housemaid,married,basic.6y,yes,no,telephone,may,fri,4,0,1.1,93.994,-36.4,4.855,5191,0,no,0
54,blue-collar,divorced,basic.4y,no,no,telephone,may,thu,3,0,1.1,93.994,-36.4,4.86,5191,0,no,0
37,admin.,single,university.degree,yes,no,telephone,may,fri,2,0,1.1,93.994,-36.4,4.864,5191,0,no,0
59,admin.,married,basic.6y,yes,no,telephone,may,tue,15,0,1.1,93.994,-36.4,4.856,5191,0,no,0
33,blue-collar,married,basic.9y,yes,no,cellular,may,wed,2,0,-1.8,92.893,-46.2,1.281,5099.1,0,no,0
59,entrepreneur,married,university.degree,no,no,telephone,jun,tue,2,0,1.4,94.465,-41.8,4.864,5228.1,0,no,0
28,blue-collar,divorced,basic.4y,no,no,telephone,jul,fri,1,0,1.4,93.918,-42.7,4.959,5228.1,0,no,0
44,admin.,married,high.school,yes,yes,telephone,may,tue,4,0,1.1,93.994,-36.4,4.857,5191,0,no,0
33,technician,married,university.degree,yes,no,telephone,may,tue,1,0,1.1,93.994,-36.4,4.857,5191,0,no,0
37,admin.,married,high.school,no,no,telephone,may,fri,2,0,1.1,93.994,-36.4,4.864,5191,0,no,0
41,admin.,divorced,university.degree,no,no,cellular,aug,tue,3,0,1.4,93.444,-36.1,4.963,5228.1,0,no,0
31,technician,single,high.school,no,no,cellular,may,mon,2,1,-1.8,92.893,-46.2,1.299,5099.1,2,no,0
34,entrepreneur,single,university.degree,yes,no,cellular,jul,tue,2,0,1.4,93.918,-42.7,4.962,5228.1,0,no,0
36,services,married,high.school,yes,yes,telephone,jun,thu,6,0,1.4,94.465,-41.8,4.958,5228.1,0,no,0
45,technician,divorced,university.degree,no,no,cellular,aug,mon,2,0,1.4,93.444,-36.1,4.963,5228.1,0,no,0
36,housemaid,single,university.degree,yes,no,cellular,aug,fri,2,1,-2.9,92.201,-31.4,0.825,5076.2,4,no,0
37,admin.,single,university.degree,yes,yes,cellular,aug,thu,4,0,1.4,93.444,-36.1,4.962,5228.1,0,no,0
46,technician,married,professional.course,no,no,cellular,nov,mon,3,0,-0.1,93.2,-42,4.191,5195.8,0,no,0
47,admin.,married,university.degree,yes,no,cellular,aug,wed,3,0,1.4,93.444,-36.1,4.964,5228.1,0,no,0
27,blue-collar,single,basic.4y,no,no,cellular,jul,thu,1,0,1.4,93.918,-42.7,4.968,5228.1,0,no,0
34,technician,married,professional.course,no,no,cellular,apr,fri,2,0,-1.8,93.075,-47.1,1.405,5099.1,0,no,0
29,blue-collar,married,basic.9y,no,no,cellular,jul,fri,3,0,1.4,93.918,-42.7,4.962,5228.1,0,no,0
33,blue-collar,divorced,basic.9y,no,yes,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1,0,no,0
46,management,married,university.degree,no,no,telephone,may,mon,12,0,1.1,93.994,-36.4,4.857,5191,0,no,0
39,services,married,high.school,no,no,telephone,may,tue,2,0,1.1,93.994,-36.4,4.857,5191,0,no,0
44,blue-collar,divorced,basic.6y,no,yes,telephone,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1,0,no,0
32,services,married,high.school,no,no,telephone,may,fri,3,0,1.1,93.994,-36.4,4.857,5191,0,no,0
60,admin.,married,university.degree,no,yes,telephone,may,mon,1,0,1.1,93.994,-36.4,4.857,5191,0,no,0
46,housemaid,married,university.degree,no,yes,cellular,aug,wed,14,0,1.4,93.444,-36.1,4.964,5228.1,0,no,0
34,blue-collar,single,basic.9y,yes,no,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1,0,no,0
42,blue-collar,single,basic.4y,no,no,telephone,jun,mon,5,0,1.4,94.465,-41.8,4.961,5228.1,0,no,0
33,services,divorced,high.school,no,yes,telephone,apr,fri,1,0,-1.8,93.075,-47.1,1.479,5099.1,0,no,0
64,retired,married,high.school,yes,no,cellular,apr,thu,1,0,-1.8,93.075,-47.1,1.4,5099.1,0,no,0
37,admin.,single,high.school,no,no,telephone,jul,thu,1,0,-1.7,94.215,-40.3,0.899,4991.6,0,no,0
33,admin.,single,university.degree,yes,no,cellular,aug,thu,1,0,1.4,93.444,-36.1,4.964,5228.1,0,no,0
19,student,single,basic.9y,no,no,cellular,apr,thu,3,0,-1.8,93.075,-47.1,1.41,5099.1,0,no,0
30,technician,single,high.school,yes,no,cellular,aug,mon,2,0,1.4,93.444,-36.1,4.963,5228.1,0,no,0
37,admin.,single,university.degree,yes,no,telephone,jun,tue,1,0,1.4,94.465,-41.8,4.864,5228.1,0,no,0
27,technician,married,professional.course,no,no,telephone,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1,0,no,0
32,blue-collar,single,high.school,yes,no,cellular,jul,tue,3,0,1.4,93.918,-42.7,4.962,5228.1,0,no,0
43,technician,single,university.degree,no,no,cellular,jul,thu,1,0,-2.9,92.469,-33.6,1.072,5076.2,0,no,0
48,blue-collar,married,professional.course,yes,no,cellular,jul,thu,16,0,1.4,93.918,-42.7,4.968,5228.1,0,no,0
35,management,married,university.degree,no,no,cellular,nov,mon,1,0,-0.1,93.2,-42,4.191,5195.8,0,no,0
26,services,single,high.school,yes,no,cellular,may,thu,2,0,-1.8,92.893,-46.2,1.327,5099.1,0,no,0
47,services,married,high.school,yes,yes,cellular,may,wed,2,1,-1.8,92.893,-46.2,1.281,5099.1,3,no,0
30,technician,single,professional.course,yes,no,cellular,aug,tue,6,0,1.4,93.444,-36.1,4.963,5228.1,0,no,0
31,self-employed,single,university.degree,yes,no,cellular,oct,fri,1,1,-3.4,92.431,-26.9,0.73,5017.5,1,no,0
40,admin.,divorced,university.degree,yes,no,cellular,jul,wed,1,0,1.4,93.918,-42.7,4.963,5228.1,0,no,0
40,blue-collar,married,professional.course,yes,no,cellular,may,thu,1,1,-1.8,92.893,-46.2,1.266,5099.1,5,no,0
40,blue-collar,married,high.school,no,no,cellular,apr,tue,3,1,-1.8,93.075,-47.1,1.453,5099.1,4,no,0
49,blue-collar,single,basic.9y,yes,no,telephone,may,wed,4,0,1.1,93.994,-36.4,4.856,5191,0,no,0
40,blue-collar,married,high.school,no,no,telephone,may,fri,3,0,1.1,93.994,-36.4,4.855,5191,0,no,0
30,admin.,single,university.degree,yes,no,telephone,may,mon,2,0,1.1,93.994,-36.4,4.857,5191,0,no,0
46,blue-collar,married,basic.4y,no,no,telephone,jun,fri,2,0,1.4,94.465,-41.8,4.967,5228.1,0,no,0
39,admin.,married,high.school,yes,no,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.96,5228.1,0,no,0
29,management,single,basic.9y,yes,no,telephone,jul,fri,1,0,1.4,93.918,-42.7,4.957,5228.1,0,no,0
43,blue-collar,married,basic.4y,no,no,cellular,may,fri,3,0,-1.8,92.893,-46.2,1.313,5099.1,0,no,0
34,technician,married,university.degree,no,no,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8,0,no,0
36,blue-collar,single,basic.4y,yes,no,telephone,jun,thu,2,0,1.4,94.465,-41.8,4.955,5228.1,0,no,0
28,services,married,high.school,yes,no,telephone,may,fri,1,0,1.1,93.994,-36.4,4.857,5191,0,no,0
34,blue-collar,married,basic.9y,no,yes,cellular,may,wed,1,0,-1.8,92.893,-46.2,1.334,5099.1,0,no,0
38,admin.,married,high.school,no,no,cellular,jul,tue,1,0,1.4,93.918,-42.7,4.962,5228.1,0,no,0
38,admin.,married,university.degree,yes,no,cellular,aug,wed,2,0,1.4,93.444,-36.1,4.965,5228.1,0,no,0
30,admin.,married,university.degree,no,yes,cellular,aug,tue,3,0,1.4,93.444,-36.1,4.963,5228.1,0,no,0
33,admin.,married,university.degree,no,no,cellular,aug,fri,2,0,1.4,93.444,-36.1,4.966,5228.1,0,no,0
20,student,single,high.school,yes,no,cellular,jul,mon,4,0,1.4,93.918,-42.7,4.96,5228.1,0,no,0
54,technician,married,basic.9y,no,yes,telephone,may,thu,4,0,1.1,93.994,-36.4,4.86,5191,0,no,0
31,services,single,professional.course,no,no,telephone,jun,thu,1,0,1.4,94.465,-41.8,4.866,5228.1,0,no,0
76,retired,married,basic.4y,yes,no,cellular,sep,mon,1,2,-1.1,94.199,-37.5,0.882,4963.6,4,no,0
26,technician,single,professional.course,no,no,telephone,may,thu,1,0,1.1,93.994,-36.4,4.86,5191,0,no,0
37,technician,single,university.degree,yes,yes,cellular,mar,mon,1,0,-1.8,92.843,-50,1.811,5099.1,0,no,0
31,services,single,high.school,no,yes,cellular,may,tue,2,0,-1.8,92.893,-46.2,1.291,5099.1,0,no,0
37,technician,single,professional.course,yes,no,cellular,aug,thu,2,0,1.4,93.444,-36.1,4.964,5228.1,0,no,0
33,technician,married,university.degree,yes,no,telephone,oct,wed,2,0,-3.4,92.431,-26.9,0.74,5017.5,0,no,0
